-34,-8,-26,25088,174874775
-36,-10,-29,25088,174876000
-34,-7,-21,25600,174877225
-31,-9,-21,25088,174878450
-30,-10,-21,25600,174879691
-31,-10,-18,25600,174880932
-41,-6,-20,25600,174882173
-32,-8,-27,25088,174883414
-38,-11,-27,25088,174884655
-36,-12,-26,25088,174885880
-35,-8,-20,25088,174887105
-37,-6,-26,25600,174888330
-31,-9,-28,25088,174889559
-28,-11,-18,25088,174890788
-31,-11,-26,25088,174892017
-31,-8,-26,25088,174893246
-36,-9,-23,25600,174894475
-38,-8,-22,25088,174895704
-38,-7,-19,25088,174896933
-37,-8,-17,25088,174898162
-38,-5,-18,25088,174899393
-32,-6,-21,25088,174900624
-40,-5,-21,25088,174901855
-36,-6,-22,25600,174903086
-37,-9,-22,25088,174904317
-36,-8,-24,25600,174905548
-34,-10,-17,25600,174906779
-36,-11,-18,25088,174908010
-36,-8,-35,25088,174909242
-32,-8,-28,25088,174910474
-42,-11,-16,25600,174911706
-29,-13,-25,25088,174912942
-31,-9,-20,25088,174914178
-34,-8,-26,25600,174915414
-37,-6,-19,25600,174916650
-36,-8,-17,25600,174917886
-35,-8,-22,25088,174919125
-31,-7,-24,25088,174920364
-41,-5,-18,25600,174921603
-33,-5,-25,25600,174922842
-35,-7,-29,25088,174924081
-35,-10,-29,25088,174925320
-31,-8,-22,25088,174926559
-30,-9,-21,25088,174927798
-34,-10,-22,25088,174929041
-31,-9,-27,25600,174930284
-40,-9,-22,25088,174931527
-35,-13,-25,25088,174932770
-33,-11,-22,25088,174934013
-33,-10,-24,25600,174935256
-30,-9,-22,25600,174936499
-31,-7,-19,25088,174937742
-30,-8,-22,25088,174938980
-25,-13,-26,25600,174940218
-44,-7,-12,25600,174941456
-35,-5,-23,25088,174942694
-37,-8,-28,25600,174943932
-35,-7,-20,25600,174945170
-36,-4,-16,25600,174946418
-39,-6,-18,25088,174947666
-39,-14,-20,25088,174948913
-36,-9,-27,25088,174950160
