-264,-22,-2009,25600,174419177
-264,-22,-2015,25600,174420441
-261,-24,-2016,25600,174421705
-264,-28,-2017,25600,174422969
-262,-28,-2017,25600,174424233
-261,-26,-2015,25088,174425497
-260,-26,-2016,25088,174426761
-261,-28,-2017,25600,174428025
-263,-29,-2014,25600,174429278
-263,-25,-2015,25600,174430526
-268,-26,-2015,25088,174431774
-265,-33,-2017,25088,174433022
-260,-31,-2014,25600,174434270
-257,-28,-2014,25088,174435518
-264,-32,-2013,25088,174436778
-263,-29,-2017,25600,174438038
-259,-27,-2019,25088,174439298
-258,-27,-2017,25088,174440558
-262,-28,-2015,25600,174441818
-262,-28,-2016,25088,174443078
-259,-27,-2020,25088,174444338
-260,-27,-2014,25600,174445598
-259,-30,-2019,25088,174446858
-261,-28,-2018,25088,174448118
-261,-25,-2018,25088,174449376
-263,-29,-2018,25600,174450634
-264,-30,-2012,25088,174451892
-262,-28,-2014,25600,174453150
-268,-25,-2016,25088,174454408
-265,-24,-2020,25088,174455666
-261,-28,-2016,25600,174456924
-264,-26,-2012,25600,174458182
-263,-28,-2012,25600,174459440
-264,-28,-2012,25088,174460698
-263,-26,-2016,25600,174461956
-262,-27,-2021,25600,174463215
-264,-29,-2018,25088,174464474
-260,-27,-2017,25600,174465733
-257,-26,-2021,25600,174466992
-258,-25,-2022,25600,174468251
-263,-30,-2020,25088,174469491
-261,-33,-2020,25088,174470747
-262,-31,-2018,25088,174472003
-262,-31,-2016,25088,174473259
-261,-26,-2013,25600,174474515
-262,-23,-2013,25600,174475771
-264,-23,-2014,25600,174477027
-264,-23,-2015,25600,174478283
-266,-24,-2016,25088,174479538
-261,-24,-2016,25088,174480793
-262,-28,-2021,25600,174482048
-259,-29,-2024,25088,174483303
-263,-31,-2017,25088,174484558
-264,-30,-2016,25600,174485813
-264,-31,-2018,25600,174487068
-261,-28,-2018,25600,174488323
-261,-31,-2022,25088,174489569
-262,-29,-2018,25088,174490815
-265,-29,-2009,25600,174492061
-261,-30,-2017,25600,174493307
-263,-26,-2018,25600,174494553
-263,-28,-2012,25600,174495799
-262,-28,-2013,25600,174497055
-260,-28,-2016,25088,174498311
-263,-26,-2016,25088,174499563
-261,-27,-2019,25088,174500815
-260,-28,-2016,25600,174502067
-264,-28,-2018,25600,174503320
-264,-31,-2014,25088,174504573
-261,-29,-2014,25600,174505826
-263,-28,-2014,25600,174507079
-260,-27,-2017,25600,174508332
-265,-24,-2016,25088,174509583
-264,-26,-2015,25600,174510834
-262,-25,-2019,25600,174512085
-266,-30,-2016,25088,174513336
-260,-29,-2017,25088,174514587
-259,-28,-2014,25088,174515838
-256,-27,-2014,25600,174517089
-259,-30,-2012,25088,174518340
-259,-27,-2013,25088,174519574
-261,-25,-2012,25600,174520808
-261,-24,-2010,25088,174522042
-263,-24,-2014,25088,174523276
-262,-26,-2021,25088,174524510
-264,-24,-2021,25088,174525744
-263,-26,-2015,25088,174526978
-263,-28,-2014,25088,174528212
-267,-30,-2013,25088,174529446
-263,-30,-2013,25088,174530688
-261,-24,-2015,25088,174531930
-260,-29,-2015,25600,174533172
-262,-29,-2012,25088,174534414
-260,-26,-2015,25088,174535656
-264,-29,-2017,25088,174536907
-269,-32,-2019,25088,174538158
-266,-25,-2018,25600,174539407
-260,-27,-2018,25600,174540656
-261,-29,-2015,25600,174541905
-260,-26,-2017,25600,174543154
-263,-23,-2016,25088,174544403
-266,-26,-2015,25088,174545652
-267,-27,-2013,25600,174546901
-269,-31,-2015,25088,174548150
-264,-27,-2016,25600,174549399
-266,-25,-2016,25600,174550648
-264,-25,-2011,25600,174551897
-263,-23,-2016,25088,174553146
-265,-21,-2016,25088,174554395
-267,-23,-2018,25088,174555644
-264,-21,-2019,25088,174556893
-261,-24,-2017,25088,174558142
-263,-24,-2018,25088,174559391
-263,-27,-2018,25088,174560640
-260,-29,-2017,25088,174561889
-261,-27,-2016,25088,174563116
-259,-27,-2017,25600,174564343
-262,-27,-2012,25600,174565570
-262,-27,-2013,25600,174566797
-264,-27,-2014,25600,174568024
-266,-25,-2017,25600,174569251
-264,-25,-2013,25600,174570478
-264,-29,-2010,25600,174571705
-264,-32,-2012,25600,174572932
-266,-31,-2015,25088,174574159
-265,-31,-2014,25088,174575386
-260,-24,-2015,25088,174576613
-265,-24,-2015,25600,174577840
-264,-24,-2016,25088,174579067
-264,-26,-2016,25088,174580294
-265,-26,-2014,25600,174581521
-263,-27,-2018,25088,174582748
-265,-28,-2015,25088,174583975
-263,-23,-2017,25600,174585202
-262,-22,-2017,25088,174586429
-259,-23,-2017,25088,174587656
-260,-28,-2016,25088,174588883
-262,-24,-2014,25088,174590127
-257,-23,-2016,25088,174591371
-259,-23,-2015,25600,174592615
-260,-25,-2016,25088,174593859
-263,-28,-2016,25088,174595103
-264,-26,-2017,25088,174596332
-266,-24,-2014,25600,174597561
-265,-24,-2014,25600,174598790
-264,-27,-2017,25088,174600018
-263,-30,-2016,25088,174601246
-264,-26,-2010,25600,174602474
-259,-26,-2016,25600,174603701
-261,-25,-2017,25600,174604928
-260,-26,-2016,25088,174606155
-262,-26,-2015,25088,174607382
-261,-28,-2016,25088,174608609
-266,-29,-2016,25088,174609836
-266,-27,-2019,25088,174611063
-262,-26,-2014,25600,174612290
-263,-23,-2014,25088,174613517
-265,-26,-2016,25088,174614744
-266,-25,-2015,25600,174615971
-260,-30,-2015,25600,174617198
-262,-31,-2016,25600,174618425
-259,-27,-2018,25600,174619663
-260,-26,-2015,25088,174620901
